Material: UBe , density = 13.500000 g/cm^3
Absorber is made of 2 elements
92U 7% z =  92, a = 241.000000
9Be 93% z =   4, a = 9.000000
Z =   1, num = 114
   1.00   4.4520e-001   3.3440e-004        6.4395     0.3208   4.4469e-001  
   1.12   4.1650e-001   3.0260e-004        7.5870     0.3776   5.0449e-001  
   1.25   3.9190e-001   2.7680e-004        8.8155     0.4336   5.6767e-001  
   1.37   3.7050e-001   2.5520e-004       10.1250     0.4895   6.3436e-001  
   1.50   3.5180e-001   2.3690e-004       11.5020     0.5457   7.0416e-001  
   1.62   3.3520e-001   2.2130e-004       12.9465     0.6022   7.7719e-001  
   1.75   3.2040e-001   2.0770e-004       14.4585     0.6595   8.5320e-001  
   2.00   2.9510e-001   1.8520e-004       17.6850     0.8394   1.0140e+000  
   2.25   2.7390e-001   1.6730e-004       21.1815     1.0121   1.1861e+000  
   2.50   2.5400e-001   1.5280e-004       24.9480     1.1833   1.3635e+000  
   2.75   2.3800e-001   1.4070e-004       28.9980     1.3500   1.5660e+000  
   3.00   2.2420e-001   1.3050e-004       33.3045     1.5255   1.7685e+000  
   3.25   2.1220e-001   1.2170e-004       37.8540     1.7010   1.9845e+000  
   3.50   2.0150e-001   1.1410e-004       42.6735     1.8900   2.2140e+000  
   3.75   1.9210e-001   1.0740e-004       47.7225     2.0655   2.4570e+000  
   4.00   1.8360e-001   1.0160e-004       53.0145     2.2545   2.7135e+000  
   4.25   1.7590e-001   9.6330e-005       58.5495     2.4435   2.9700e+000  
   4.50   1.6900e-001   9.1640e-005       64.3275     2.6325   3.2400e+000  
   5.00   1.5680e-001   8.3560e-005       76.5450     3.2535   3.8070e+000  
   5.62   1.4420e-001   7.5360e-005       93.0825     4.1445   4.5630e+000  
   6.25   1.3370e-001   6.8700e-005      111.0105     4.9950   5.3865e+000  
   6.87   1.2480e-001   6.3170e-005      130.2750     5.8320   6.2640e+000  
   7.50   1.1720e-001   5.8510e-005      150.8490     6.6690   7.1820e+000  
   8.12   1.1050e-001   5.4510e-005      172.7190     7.5195   8.1675e+000  
   8.74   1.0470e-001   5.1060e-005      195.8580     8.3700   9.1935e+000  
   9.37   9.9510e-002   4.8030e-005      220.2390     9.2340   1.0287e+001  
   9.99   9.4890e-002   4.5370e-005      245.8485    10.1115   1.1408e+001  
  11.24   8.6980e-002   4.0870e-005      300.6585    13.0950   1.3824e+001  
  12.49   8.0430e-002   3.7210e-005      360.1800    15.9435   1.6416e+001  
  13.74   7.4910e-002   3.4190e-005      424.3320    18.7380   1.9197e+001  
  14.99   7.0190e-002   3.1640e-005      493.0065    21.5325   2.2153e+001  
  16.24   6.6100e-002   2.9460e-005      566.1090    24.3405   2.5285e+001  
  17.49   6.2510e-002   2.7570e-005      643.5720    27.1620   2.8593e+001  
  19.99   5.6520e-002   2.4470e-005      811.1610    36.9225   3.5708e+001  
  22.49   5.1710e-002   2.2020e-005      995.4225    46.1160   4.3456e+001  
  24.98   4.7740e-002   2.0040e-005     1195.9380    55.1205   5.1826e+001  
  27.48   4.4410e-002   1.8390e-005     1417.4999    64.1115   6.0804e+001  
  29.98   4.1570e-002   1.7010e-005     1647.0000    73.1700   7.0376e+001  
  32.48   3.9120e-002   1.5830e-005     1890.0000    82.3230   8.0514e+001  
  34.98   3.6990e-002   1.4810e-005     2146.5000    91.5975   9.1206e+001  
  37.48   3.5100e-002   1.3910e-005     2430.0000   101.0205   1.0245e+002  
  39.97   3.3430e-002   1.3130e-005     2727.0000   110.5920   1.1424e+002  
  42.47   3.1930e-002   1.2430e-005     3024.0000   120.3255   1.2654e+002  
  44.97   3.0580e-002   1.1800e-005     3348.0000   130.1940   1.3935e+002  
  49.97   2.8240e-002   1.0730e-005     4023.0000   164.8890   1.6647e+002  
  56.21   2.5860e-002   9.6470e-006     4941.0000   214.1100   2.0308e+002  
  62.46   2.3900e-002   8.7690e-006     5953.5000   260.8875   2.4258e+002  
  68.71   2.2270e-002   8.0430e-006     7033.5000   306.6930   2.8484e+002  
  74.95   2.0890e-002   7.4330e-006     8181.0000   352.2015   3.2975e+002  
  81.20   1.9700e-002   6.9110e-006     9409.5000   397.7505   3.7720e+002  
  87.44   1.8670e-002   6.4610e-006    10705.5000   443.5290   4.2710e+002  
  93.69   1.7760e-002   6.0680e-006    12082.5000   489.6315   4.7936e+002  
  99.93   1.6960e-002   5.7220e-006    13513.5000   536.1255   5.3388e+002  
 112.43   1.5600e-002   5.1400e-006    16578.0000   700.4205   6.4946e+002  
 124.92   1.4500e-002   4.6700e-006    19899.0000   854.2935   7.7323e+002  
 137.41   1.3590e-002   4.2810e-006    23449.5020  1003.2120   9.0462e+002  
 149.90   1.2810e-002   3.9540e-006    27229.5000  1149.6060   1.0432e+003  
 162.39   1.2150e-002   3.6750e-006    31225.4980  1294.6636   1.1884e+003  
 174.89   1.1580e-002   3.4340e-006    35424.0000  1444.5001   1.3398e+003  
 199.87   1.0650e-002   3.0390e-006    44401.5000  1944.0001   1.6605e+003  
 224.85   9.9070e-003   2.7280e-006    54121.5000  2403.0000   1.9980e+003  
 249.84   9.3110e-003   2.4770e-006    64503.0000  2848.4998   2.3625e+003  
 274.82   8.8210e-003   2.2700e-006    75505.5000  3280.5000   2.7405e+003  
 299.80   8.4110e-003   2.0950e-006    87088.5000  3699.0000   3.1185e+003  
 324.79   8.0630e-003   1.9470e-006    99211.5000  4104.0000   3.5235e+003  
 349.77   7.7650e-003   1.8190e-006   111807.0000  4509.0000   3.9420e+003  
 374.76   7.5070e-003   1.7070e-006   124875.0000  4914.0000   4.3605e+003  
 399.74   7.2810e-003   1.6080e-006   138375.0000  5305.5000   4.7925e+003  
 424.72   7.0820e-003   1.5210e-006   152266.5000  5696.9995   5.2380e+003  
 449.71   6.9060e-003   1.4430e-006   166536.0000  6075.0000   5.6835e+003  
 499.67   6.6100e-003   1.3100e-006   196074.0000  7452.0000   6.5880e+003  
 562.13   6.3170e-003   1.1750e-006   234697.5156  9315.0000   7.7355e+003  
 624.59   6.0870e-003   1.0660e-006   274941.0000  11002.4990   8.9100e+003  
 687.05   5.9040e-003   9.7620e-007   316561.5000  12555.0000   1.0098e+004  
 749.51   5.7550e-003   9.0080e-007   359383.5000  14026.5000   1.1286e+004  
 811.97   5.6320e-003   8.3660e-007   403218.0000  15417.0000   1.2474e+004  
 874.43   5.5310e-003   7.8120e-007   447929.9688  16753.5000   1.3662e+004  
 936.89   5.4460e-003   7.3290e-007   493411.5000  18022.5000   1.4837e+004  
 999.35   5.3740e-003   6.9040e-007   539554.5000  19251.0000   1.6011e+004  
 1124.27   5.2630e-003   6.1900e-007   633433.5000  23530.5000   1.8333e+004  
 1249.19   5.1820e-003   5.6140e-007   729040.5625  27270.0020   2.0601e+004  
 1374.11   5.1220e-003   5.1400e-007   825970.5000  30658.4980   2.2815e+004  
 1499.02   5.0790e-003   4.7410e-007   923872.4375  33763.5000   2.4975e+004  
 1623.94   5.0480e-003   4.4020e-007   1022503.4375  36666.0000   2.7095e+004  
 1748.86   5.0250e-003   4.1090e-007   1121661.0000  39379.5000   2.9147e+004  
 1998.70   5.0000e-003   3.6290e-007   1320934.5000  48627.0000   3.3102e+004  
 2001.20   5.0000e-003   3.6270e-007   1321974.0000  48627.0000   3.3129e+004  
Z =   3, num = 112
   0.10   1.3000e+000   4.8340e-003        0.8170     0.1542   1.6996e-001  
   0.12   1.3740e+000   4.3630e-003        0.8886     0.1577   1.7590e-001  
   0.13   1.4330e+000   3.9830e-003        0.9570     0.1606   1.8117e-001  
   0.14   1.4780e+000   3.6690e-003        1.0233     0.1632   1.8603e-001  
   0.16   1.5110e+000   3.4050e-003        1.0882     0.1656   1.9035e-001  
   0.17   1.5340e+000   3.1800e-003        1.1521     0.1678   1.9440e-001  
   0.19   1.5490e+000   2.9850e-003        1.2153     0.1697   1.9831e-001  
