Material: D2 , density =  0.162000 g/cm^3
Absorber is made of 1 elements
D2 100% z =   1, a = 2.000000
Z =   1, num =  79
   6.25   3.0950e-001   1.4020e-004       44.0640     1.8607   2.2988e-001  
   6.87   2.8510e-001   1.2860e-004       52.4880     2.2100   2.7248e-001  
   7.50   2.6460e-001   1.1880e-004       61.5600     2.5590   3.1833e-001  
   8.12   2.4700e-001   1.1040e-004       71.4420     2.9102   3.6758e-001  
   8.74   2.3180e-001   1.0320e-004       81.8100     3.2651   4.2007e-001  
   9.37   2.1850e-001   9.6890e-005       92.9880     3.6249   4.7596e-001  
   9.99   2.0680e-001   9.1350e-005      104.6520     3.9901   5.3492e-001  
  11.24   1.8690e-001   8.2020e-005      130.0860     5.3760   6.6226e-001  
  12.49   1.7090e-001   7.4480e-005      158.1120     6.6789   8.0206e-001  
  13.74   1.5750e-001   6.8260e-005      188.5680     7.9532   9.5402e-001  
  14.99   1.4630e-001   6.3030e-005      221.6160     9.2215   1.1178e+000  
  16.24   1.3660e-001   5.8560e-005      256.9320    10.4953   1.2932e+000  
  17.49   1.2830e-001   5.4710e-005      294.6780    11.7810   1.4802e+000  
  19.99   1.1450e-001   4.8400e-005      377.1360    16.5240   1.8881e+000  
  22.49   1.0370e-001   4.3440e-005      468.9900    21.0600   2.3401e+000  
  24.98   9.4840e-002   3.9420e-005      569.9160    25.4340   2.8350e+000  
  27.48   8.7520e-002   3.6110e-005      679.5900    29.8080   3.3717e+000  
  29.98   8.1350e-002   3.3330e-005      798.1740    34.1820   3.9496e+000  
  32.48   7.6080e-002   3.0960e-005      925.1820    38.7180   4.5676e+000  
  34.98   7.1510e-002   2.8920e-005     1060.7760    43.2540   5.2248e+000  
  37.48   6.7520e-002   2.7130e-005     1204.7941    47.7900   5.9208e+000  
  39.97   6.4000e-002   2.5560e-005     1356.7500    52.3260   6.6545e+000  
  42.47   6.0870e-002   2.4170e-005     1516.9680    57.0240   7.4254e+000  
  44.97   5.8070e-002   2.2930e-005     1685.2860    61.8840   8.2330e+000  
  49.97   5.3260e-002   2.0800e-005     2044.9260    80.1900   9.9559e+000  
  56.21   4.8390e-002   1.8660e-005     2537.4060   106.2720   1.2305e+001  
  62.46   4.4440e-002   1.6920e-005     3076.5420   130.8960   1.4863e+001  
  68.71   4.1180e-002   1.5490e-005     3661.0381   154.8720   1.7658e+001  
  74.95   3.8430e-002   1.4290e-005     4289.4360   178.5240   2.0574e+001  
  81.20   3.6090e-002   1.3270e-005     4960.7642   202.3380   2.3652e+001  
  87.44   3.4060e-002   1.2390e-005     5673.7261   226.1520   2.7054e+001  
  93.69   3.2300e-002   1.1620e-005     6427.5122   250.1280   3.0456e+001  
  99.93   3.0740e-002   1.0950e-005     7220.8262   274.1040   3.4182e+001  
 100.00   3.0730e-002   1.0940e-005     7229.2500   274.1040   3.4182e+001  
Z =   3, num =  79
   0.10   5.2760e+000   1.1720e-002        0.3020     0.0107   1.4290e-002  
   0.12   5.4960e+000   1.0460e-002        0.3204     0.0110   1.4413e-002  
   0.13   5.6380e+000   9.4600e-003        0.3384     0.0113   1.4518e-002  
   0.14   5.7220e+000   8.6450e-003        0.3559     0.0116   1.4611e-002  
   0.16   5.7660e+000   7.9670e-003        0.3734     0.0119   1.4695e-002  
   0.17   5.7790e+000   7.3930e-003        0.3906     0.0122   1.4771e-002  
   0.19   5.7700e+000   6.9010e-003        0.4079     0.0124   1.4842e-002  
   0.20   5.7440e+000   6.4730e-003        0.4252     0.0127   1.4909e-002  
   0.22   5.7060e+000   6.0990e-003        0.4427     0.0129   1.4972e-002  
   0.23   5.6590e+000   5.7680e-003        0.4602     0.0132   1.5032e-002  
   0.24   5.6050e+000   5.4730e-003        0.4781     0.0134   1.5092e-002  
